id,accommodates,bedrooms,beds,bathrooms,room_type_ord,amenity_count,minimum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,is_superhost,host_identity_verified_f,is_instant_bookable,host_response_rate_f,host_acceptance_rate_f,host_response_time_ord,has_license,has_wifi,has_kitchen,has_ac,has_gym,has_parking,has_pool,has_washer,has_dryer,has_elevator,has_doorman,has_pets_allowed,dist_subway_km,near_subway,subway_lines_500m,nearest_subway_cbd,nearest_subway_ada,dist_lirr_km,lirr_count_1mi,poi_count_500m,poi_count_1km,tourist_poi_500m,crime_count_500m,boro_Bronx,boro_Brooklyn,boro_Manhattan,boro_Queens,boro_Staten Island,prop_Entire home,prop_Hotel room,prop_Other,prop_Private room,prop_Shared room,month,seasonal_index
1405865869194046782,0.26462162,0.12214585,0.07190608,0.11083418,0.0038152414,-0.007021627,-0.00537258,-0.035433426,-0.086741455,0.06457216,0.011542521,0.06413698,0.008531912,0.035130218,0.0045807594,0.006009123,0.059340663,-0.15803199,0.0009419006,-0.00041944624,0.008852087,0.000120466655,0.008080018,0.007460986,0.00040279242,0.00027210847,0.0019806968,0.00847857,-0.0070588747,0.0013509896,8.850745e-05,-0.015761951,-0.00644511,-0.01720792,0.0,-0.002025212,0.0038147971,-0.00033522135,-0.007320482,-0.016230332,-0.0002790316,-0.058434527,-0.0012756233,0.036155466,0.035759564,-0.009697605,0.0020170484,0.00021158543,-0.0066659083,0.08207503,0.0014603639,0.00011499254,0.0011166375,-0.0032507996,0.0,0.23150201,0.00013593279,0.051551986,-0.018043537
1412479725816458382,-0.08405441,-0.04403739,-0.030047383,-0.014364291,0.003300602,0.008780393,0.009196871,0.01026812,-0.04885171,0.12724143,-0.013287196,-0.037048314,-0.007363062,-0.024029067,0.017021962,0.0071745412,-0.03501241,0.026950829,-0.0012761562,-0.00027647108,-0.004974919,0.028106855,-0.005226952,-0.00016170832,0.00067299214,0.00038225477,0.0008300641,-0.026935874,0.041486617,0.0028877552,0.00014329358,-0.018749725,0.0012907224,0.033142056,0.0,0.021737216,0.020333853,0.0011153758,-0.0053032204,-0.024380716,0.0028303221,-0.14239778,0.00055970834,0.008113518,-0.06619837,-0.022774877,-0.0040555485,0.00023261907,0.014794032,-0.1051582,0.0036273205,0.00017790936,0.0014302736,-0.011663132,0.0,0.17565884,0.00025875424,0.08424486,-0.039185047
1413253788430978399,0.12803285,0.12297644,0.065351486,-0.024904309,0.001798548,-0.022779487,0.00055657944,0.034393247,-0.063404344,0.15914746,0.040191382,0.08118875,0.0063642743,0.038453165,0.011166088,0.0016725593,0.06490039,-0.09932109,0.0023416104,-0.0010281042,-0.0076498846,-0.0004021184,0.0019341984,-0.00059854,0.00038211123,0.00032854968,0.002508908,0.0101516275,-0.011161092,-0.004979071,0.00016292419,-0.021519143,0.0008325521,-0.026740227,0.0,-0.00256242,0.021349974,-0.00037901173,0.0070850495,0.04434718,0.046795204,0.05444222,0.007842966,-0.021436019,0.036901552,0.036246028,-0.0043205707,0.00020833769,-0.004787151,0.11607281,0.0080161765,0.00017029676,-0.0016307323,-0.007926594,0.0,0.19380254,6.6564084e-05,0.04665258,-0.03046397
1413901507290549159,-0.04701601,-0.03486912,-0.046088703,-0.0076014535,0.0029449482,-6.449986e-05,0.009360776,-0.017906608,-0.030529745,0.03744138,0.013792814,-0.037260346,-0.019616216,-0.049100474,0.0021716775,0.014847928,0.034447405,0.019550778,0.0010595804,0.0051078987,0.00481891,0.0011381377,-0.0053813993,0.009732558,0.00043724634,0.00018798289,0.0008120552,-0.00881465,-0.0070625804,-0.0007038115,1.8333496e-05,0.018785393,-0.0012433112,-0.015423527,0.0,-0.0044676126,-0.044443563,0.00013523035,-0.0026606019,-0.012297891,0.00022359985,0.015671656,-0.0001475725,0.008249485,-0.044709317,-0.0107367495,0.03343823,0.00029079575,0.030972483,-0.040357653,-0.00027242868,0.000408526,-0.0022885744,-0.010700795,0.0,-0.21401076,0.00036412777,0.028746588,-0.01974499
1414166014414116973,0.184696,0.16238962,0.05069201,0.10925718,-0.0011982635,0.006633944,0.003714396,0.026234675,-0.07090311,0.0899936,-0.048052974,-0.049566224,-0.01737989,0.044091478,-0.0481901,0.007801958,-0.09991281,0.016371222,0.0006165159,-0.00053773844,0.005400414,0.000430156,0.005376617,-9.8304285e-05,0.00039038606,0.00031770917,0.002420251,-0.034918662,-0.0063314005,0.0033114026,0.00027913586,0.016663793,0.0008625781,-0.01695816,0.0,-0.008311407,0.014844735,-0.00019813768,0.011010615,0.027533012,-0.0017090543,0.026042031,0.0017860911,-0.0061860783,0.014440474,0.040903993,-0.00063216506,0.0003974538,-0.0051175654,0.09856638,0.003218855,0.00019656208,0.00057703815,-0.0043909666,0.0,0.22764815,0.00014571393,0.073771276,-0.03398141
1414555404890107318,0.19633144,0.09651463,0.19156346,0.024873711,-0.0010707175,-0.0058737737,0.0083831,-0.00031497102,-0.07960184,0.07002613,0.00027495302,-0.064025685,-0.024085544,-0.010516539,-0.012445181,-0.015031148,-0.06349908,0.07681347,0.00089394086,0.0014834978,0.005121487,-0.005604422,-0.028726434,-0.00013501696,0.0005266281,0.0001746576,0.00056674326,0.0036034253,-0.0058527784,-0.0006229046,-0.0015743502,0.022842094,0.00026295194,-0.014834849,0.0,0.0035685464,-0.07512894,-0.00082828104,-0.0008445538,-0.02235859,0.00517553,-0.017900912,0.00017277364,0.018316574,-0.051475774,-0.031999,0.032565445,0.00032905108,0.012689555,-0.07390488,0.0030103175,0.00029164512,-0.0002932629,-0.0036986293,0.0,-0.2039724,0.00011220575,0.051461883,-0.02267272
1416596235954454666,-0.04617533,-0.029092252,-0.038689636,-0.0061276057,0.0019221012,-0.0018552407,0.0039481632,-0.021778433,-0.10070276,0.081218466,-0.060848124,0.005160933,0.0038712062,-0.0199895,-0.007939879,-0.005792081,-0.11031979,0.017965985,-0.00251133,-0.0018331031,0.004277755,0.0003374697,0.003167512,-0.0006158102,0.0006545057,0.0001580108,0.0009132383,0.0012521341,-0.008012015,6.515028e-05,0.00010542622,-0.019980747,0.0028090375,-0.022454355,0.0,-0.0046537113,-0.024727246,0.00011794877,-0.0015949587,-0.023870211,-0.0021571594,0.010189492,-0.0005278853,-0.008854248,-0.058648776,-0.009032285,-0.00804224,0.00079921697,0.026929663,-0.05266192,0.0043860762,2.7339944e-05,-0.00014150603,-0.007757569,0.0,-0.23047592,0.00028414262,0.04688765,-0.01500735
1414708748865373858,0.09011005,-0.05796499,0.023190243,0.07456271,0.00019879553,0.057210065,-0.0063475575,0.008299438,-0.0472151,-0.04017607,-0.055028368,0.019142877,-0.0021127155,0.01566566,-0.001634367,-0.0054793046,0.04906975,-0.013068412,-0.0007152907,-3.669756e-05,-0.0027167697,0.00022010416,-0.010479751,-0.0015654373,0.00016920267,0.00041437426,0.0005383365,0.006542719,0.039690644,-0.0043309457,-0.0075546494,0.024366787,0.0010537993,0.062388256,0.0,0.012521313,-0.007119116,-8.1531696e-05,-0.007472354,0.037996847,-0.001408562,0.023490718,-0.00040969875,-0.055952657,0.033710018,0.014135853,-0.011589073,0.00030786672,-0.0060179834,0.112844355,0.002790104,0.00050909276,-0.0044846307,-0.005204737,0.0,0.21734671,0.00047372116,0.06996883,-0.060036413
1418262020426368596,0.38027012,0.10921011,0.15379822,0.1165693,0.0037631223,0.0006128763,-7.6714874e-05,0.013395549,-0.052421436,-0.014707002,-0.020354101,-0.02038801,0.010913338,-0.0051733735,0.003590779,-0.006633464,-0.012064418,0.074831165,0.00010327296,0.00037508731,-0.00714347,0.0038210587,-0.004141753,-0.001334573,0.00033957747,0.000325047,-0.00013119807,0.0052796733,-0.00478633,0.0011009676,0.00010019761,-0.027260855,0.0005339636,-0.014975841,0.0,-0.0005078276,-0.019770393,7.779798e-05,-0.0052655376,-0.013237243,-0.0018479849,0.03444283,-0.0005513514,0.001975875,-0.017026506,-4.8339134e-05,0.02108826,0.00021257586,-0.01207052,-0.15124977,-0.01813786,0.00012026799,-0.0011937948,-0.01126884,0.0,0.20341189,0.000117396565,0.05748896,-0.018268848
1415937583915633838,-0.058064077,-0.048494376,0.06982481,-0.009498011,-0.00042989806,0.021528957,0.010840293,0.0038418234,-0.10556252,0.052013982,-0.082773656,0.050788384,0.01445245,0.033928346,0.0012968031,0.010391517,0.13813654,-0.121693105,0.0013851055,0.00032885702,0.005988616,-0.0010090955,-0.0056870086,-0.0015253387,0.00046716657,0.0001182062,0.0023234352,0.0030995242,-0.01513474,-0.00033015324,5.192827e-05,0.023818081,0.002380525,-0.012965094,0.0,-0.0042577633,0.010103701,-0.000311586,-0.001987721,-0.018338524,-0.00086000824,-0.037862975,-0.001030261,-0.0107138185,0.055513635,0.0016207364,0.011853476,1.4647972e-05,-0.012541927,0.08684614,0.00062043325,0.00034515717,-0.0034086595,-0.0024803432,0.0,-0.17661797,0.0001748356,0.04906824,-0.023283182
